dt,title,desc,publisher,url,_kw,_source,_window
2024-07-28 07:00:00,Peio Belausteguigoitia: “Que el gobierno no apruebe la fusión es un escenario remoto” - La Vanguardia,Peio Belausteguigoitia: “Que el gobierno no apruebe la fusión es un escenario remoto”  La Vanguardia,La Vanguardia,https://news.google.com/rss/articles/CBMiogFBVV95cUxOOHJhSlJiRDFnSHZlbkpPNFVFVTlHbVVHaGhKcG9UMGNuakxHSEZyRUpvLTUyYm42QlIwcnlzR2pxUHJnV1NmN2dzNlF1ZFBZWEZpTTBZRFZaYzl5dDM4dE9ZODgyb1FIcmlCVEZoenpHRk9oS1pqWlNMUzc4V2xNdHIxNXl2MjFwek5wUmU5dFJkd19KWGVFQV9mb3ctQWc1SVE?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-29 07:00:00,BBVA y Bancamía abren la convocatoria para entregar 30 becas universitarias a hijos de microempresarios vulnerables - BBVA,BBVA y Bancamía abren la convocatoria para entregar 30 becas universitarias a hijos de microempresarios vulnerables  BBVA,BBVA,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPb3VLVjVuQ0NSNGd0OGJWUEFaaGFDYy1NRHdvRmV5cW94MnNUSlgwLTd6SlZJNjdnSUNubTBNMWJZU1V6d25YdXE0c1AtWGRwcm1CMU15OE9ZcDBqZFl6YzBEZHJITHl0TUtDeHBLT0pQUEU5bjdtWlZxdnFTWl84dnVBc1FnVGoya3ctYkx2Sy1YMVVCTXZ4dTh3T196WVUyODVtVS03d0x6a0t3dkEwOVNWZ0JZa21QZVQ5Q3k2bXlfVUlrY3M2aExNT29kR1FtQWZ3SHY4SQ?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-29 07:00:00,BBVA ofrece el aplazamiento de pagos a los nuevos clientes digitales en España - BBVA,BBVA ofrece el aplazamiento de pagos a los nuevos clientes digitales en España  BBVA,BBVA,https://news.google.com/rss/articles/CBMiwAFBVV95cUxOUkhHVHlmY3d0eTRZMDVzakJQYTltdC1ZdGZ1UmZhXzk1aW1DLTNWaV9iWjBnQ0tkWlVxTGRGZTlnT2d0SmNvUHAtSncybW5uRkxYeFE3ZG1iSzFDVVZDTlJXX1VJQ1pTSWFXeFRrNWRGemVUdl9hb0RKSEhHR1Z1bFpnZ2lGVGk1NmdGQlV6d1ZHOWszMG5rLTY2YTBudFlYcmotMllfQkNrdDhOSHVvaGF4OTJRdnplelhOdHp4eUc?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-29 07:00:00,España | La construcción tiene un problema de productividad - BBVA Research,España | La construcción tiene un problema de productividad  BBVA Research,BBVA Research,https://news.google.com/rss/articles/CBMiowFBVV95cUxNNnNLUnRWMDZfX282ZzdfVWwwSlhXLVktdnlCNEdHanQxMVo4VFlVeW4zQnBXczhiaFl2LVkzSzVha1BUTW5OaDlER0VqeUoyMG9KUWR3Wnh1aTV5dWZ2Z3NjMkNRcVpHNGFRYVlBVmwxM3NwWGN0bE12NGlDRWhNcUJoLUF1VThCdmVSNE5uUm00SHNEb1p2OXZ3M2xFY2ZRVnhj?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-30 07:00:00,BBVA crea dos áreas de clientes y reorganiza la cúpula en plena opa sobre Sabadell - Expansión,BBVA crea dos áreas de clientes y reorganiza la cúpula en plena opa sobre Sabadell  Expansión,Expansión,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPc1A0dnpLX0RTeE5VVEJDUUhMeDdsTng5NmhvUGZyRVM3MTZPTXF4Z3lqdDNUYURUaWxyUW1qeVVERHBNdXgyOE4wSlcwU1g3LVNhWU9tYV9oNmt0dVhocXhMS1FMc2QtejUtUmhNWHh0WE43eUlhTGx0NV9FV1ZLakRhWlRmZEZo0gGIAUFVX3lxTFBVZ01hMUFkNVRETkRubUFUWEs3OXUyb3lFLUJtWDkxMUhXT0s1ZWdiZlgtajlyS1dUXzdOUGtNVUFhcmU2NHNtTURfX0lqd2pTc092U2xwMTZ0eVQ2Sk1NRUdBNjBZdl9jb19sNzA5WkJTVTBlZGNVejFFUzNrTm9ZWlBCUjR1aUI?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-30 07:00:00,BBVA mueve el comité de dirección y crea dos áreas globales - El Confidencial,BBVA mueve el comité de dirección y crea dos áreas globales  El Confidencial,El Confidencial,https://news.google.com/rss/articles/CBMipwFBVV95cUxQcy1lT2Z2UEw4SGFVWHEtV3JSQjFmWkRLSVJlS2tvcWRvT2ZnUkZoVlZXWDZmUmtESEMyeUt3eENhLUo0MWZfdndjd2x3djBSUmtfVVF6ejA2bTc0SjhZdWJnaUpoRWZRcTF3LWFjZGJBTWJ1bkhvTTRocGdoVnUyTTdOdzFYa2haYXhESElYNUdhT21VWnFaQXY4Uk1qcEtYeXRSQnJoVQ?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-30 07:00:00,BBVA lanza un nuevo fondo común de inversión con renta fija en dólares - BBVA,BBVA lanza un nuevo fondo común de inversión con renta fija en dólares  BBVA,BBVA,https://news.google.com/rss/articles/CBMiugFBVV95cUxNMlhWZkc4WFBjcUdkYUlnV0dKWEdteVRaMi1EQWtuNlI1X0ZTeFpSdGhQeUZtNnU2LURBSE9nZll4MFBJUGRUQjJLWmVCS05EQ0JmN1VWOVZUNm9HV2JPeUdxQ2FhLVdldm5WbmJFczB0SWFhc1JrOExYRWE4dGthVnpvSkVMREtSQ3lsak9sNWFpeVBnWmdhOW5td2k3VEpZQkY2cjFBTnhVaDlSSEhYSXo2WWNUYU5yUWc?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-30 07:00:00,BBVA acelera los fichajes para crecer en banca de inversión - Expansión,BBVA acelera los fichajes para crecer en banca de inversión  Expansión,Expansión,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPeWY2RXhsZ21lai1WR2Y5cVJSV24xUjZGWmY2UVBQbUZaTTIwS3dlZ0ZCeWh6YThJR0w1OVhTTWRael9jM3g0UlZpa3V0TTVtNXZDZHBuUVhFLWhKQjdlYjBKYUlFdTJaNHlKZkYtM0VPb1ctaWVkU0dlaVMtd3hjWFJ4aG9qOFN10gGIAUFVX3lxTE9mbUtGVzlZcnpLRTRLTVNkaExWa282UnBDZ3V6ajhwMEkyekNsN09UZllVV1ZnNHRWS2toSmNrTXlXbG82Q0k2RVNRekRDSzNUbnhKNkxWdnlJU3Nvb1FydUdJdHhSd0xVX3M0djZjbWUzUUNIOWprOHJUcFhlalh1ek9jaFNIeDI?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-30 07:00:00,BBVA reorganiza su área global de clientes por segmentos: empresas y minorista - BBVA,BBVA reorganiza su área global de clientes por segmentos: empresas y minorista  BBVA,BBVA,https://news.google.com/rss/articles/CBMivwFBVV95cUxQaXljUWdjZGktNFN0VVFFa0pvcEpCTVZ6WENwZnlXb2c1WWxuRVQzcnhIYjBsNFNaVWdhNEM3VjFqQmVxRFd6T2xwREtobDRTeEc0Vk5XSXFwWUJYd3NIN0FZRmJhWUtQRHduN0tsT205aWZaY2lVTHVicExnS3hscEs5VHVxQTVsWFE2QmpBc2E5U2lCU1ZuclV3UXVjQjdpa1VMcU5yR1ZDb2EyVUJiUkdWeFA3cVA0Y21Vd21Tdw?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-30 07:00:00,BBVA reorganiza su cúpula en plena opa por Banc Sabadell - La Vanguardia,BBVA reorganiza su cúpula en plena opa por Banc Sabadell  La Vanguardia,La Vanguardia,https://news.google.com/rss/articles/CBMipwFBVV95cUxOTjhkSFZXbC1zdkhKcER5TndwclJrdjE3LU5IZmJreTdNVmdvdWlNZU9PX3FDc0dldk1CMVFsUGJCWXd2Y1c0SkZBSzRlYXlYYVJ6QnVfeHVqUU9PWlJtemRXeEo1bmNRdHlNRnRBZkV1Qy1STkZ0UE10WmNqYmtvMmlIeExBMEpZVjRaUFpTNjE1T0JyWVo5M1NESkZuMnV3NXNjZlN3UdIBrAFBVV95cUxOM0VwRlg1TkJBY2wwd1RHNjJZYUFHSy1TdzRBR1VmQlU3MmJULURKTEZ4Y0pvVFhXWEFweWdvS2dHWTF0NlZsX1czTWhXblNEWW9IV0dxbkxMak9WR2twTzhVcVBhYnN2OG9UUWdlZ0plNWxNaHAteDRuTVZ1UUpQMGphelEtU01UaEhGUjNiSmlDaUJHb3BuUW96bnJnOHZpbC1aUEJIdTBBb1ZH?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-30 07:00:00,"BBVA nombra a Jaime Sáenz de Tejada, eterno aspirante a consejero delegado, al frente de Empresas - Economía Digital","BBVA nombra a Jaime Sáenz de Tejada, eterno aspirante a consejero delegado, al frente de Empresas  Economía Digital",Economía Digital,https://news.google.com/rss/articles/CBMie0FVX3lxTFBncTVKVmFhUF91Smc5NEh1RGs2T1ZId25pWWV4ZXZ2NHJtV0ZGbzY5SkhHSU1PX2QxMTl5aTRCUU9yNUVGTUNoQWoxbl9pbW56TU9oMUpUaEplMFVvTllBZi1nS1RQbzNrR2RQT2JWUUp5S1dFT2tUTEtnSdIBgAFBVV95cUxQbkNZb21iRTBVNzFNMDRHaHAwT2UyUWtnc0gzaUEydHZmRTRIX211WWVFZWZyUkRyZkc2N1RWZFVnQzdESVA5UUJJQTJGdnhqTVNwOExfazM5MHNxaU9HU1JnY25EcTdlU09rUklzR1ktU1VlckY2LTVDQkQ2NlJRNQ?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-30 07:00:00,"Unicaja ve una “oportunidad” en la fusión BBVA-Sabadell, pero no quiere “desorientarse” - La Vanguardia","Unicaja ve una “oportunidad” en la fusión BBVA-Sabadell, pero no quiere “desorientarse”  La Vanguardia",La Vanguardia,https://news.google.com/rss/articles/CBMivwFBVV95cUxQVVdMSUgxbXJ4SkN5bTU5VlhWdUM5MmdMWmpKQ25uemNZQkhJeGN0dXFtU3o1YklZaHJIWVVmMURpdUlRUEJxWjdPZVpnVVo3QmxvT0pfQnE2M3UxeFk0d2UtcWhIMS1EbW9wYVJPXzNpR0tIS1N5MXltd1c3akMyMEJGLU1xTGIxazZzbG5tMWNMaWFTQzFuNDdjVXVXVUdNbXl0QmlmeE5iMWcyVEszeV9INzBEMk5kWXFnNkVXQdIBxAFBVV95cUxOLXQwTmtMcjNJU0JjVnBVRjFoYXZYNEZPR3pEVHNGNzVQbV9DdGRJTUpqSlNrdWNueDgxLXFpZXBRUUcwcUZsRmFBSzhSRFNQb3JZeWtYbHg5T1d3bG1zUi1odGF5LTJUMUxpbWZER0pDQTAxcWVDM0cwOUlYRjNOVXlTdVZxdnpKYWRENmlXSVVNcmdzSUJVVXl1MjFyb3haZ3pnQm0zZ2hqcVVMaHZEWnhxdjZfeXJFMUxUOS1Sbjh5aFdR?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-30 07:00:00,El BBVA reorganiza su cúpula en plena opa al Sabadell para crear dos nuevas áreas de minoristas y empresas - Cinco Días,El BBVA reorganiza su cúpula en plena opa al Sabadell para crear dos nuevas áreas de minoristas y empresas  Cinco Días,Cinco Días,https://news.google.com/rss/articles/CBMi8wFBVV95cUxObEk0a1pTNEQ2VUJFcEhNZHhMNTdwT0ltaXdtX2xzSDRqQW5GdU1rb004dXRmaWNYbnB5a241QnFENUdGWmJkMEVud0F0VHBTTmtkUmg5NGxxWGFCSk9HdEVBaDZpV1VzQnM3YnQ0VTZNaHo1NGhjUnFqcVJqR09zTDlwWU9pWUFuakpjWEJTUUFxRWJiekJ4UVRDNWxHRGNzNEw3OHl6N0Mxc1VCeXhPRkV5VEg5bEljQ0FySDRRamRFaHAtOTRqdnllZmRTYm1MOWsyOFpyRndIM2RJM3AwRXJFODZFRzctRjNFc1Q2VEpYLTTSAYcCQVVfeXFMT1NwRGdFbWZ4N3ZZYTFWb3h3UzFXOWFLMndQNVBLMDFpQ18zOUNaTlItTXphOHNCZ0RpM0I0eUJyMlhCNk83X3F2RTQwc3JsdnBjRVlmeGV5eUlHaHR2SnJMMUFrRDVWZ1dXTGJmdUNjbF8wLU5TYmUyUnItY0ZqWDR3NEpFV0ZuTUQ3MTNyTHpIckZzMlR2QUFCaXpTWEw1WFRMSDBkRHRGMExzSEJ2N19yTUkxdDJBVE5vcjd0bDZlNHRZa25OOWpNQ3FfdURuOE5uMUdkQmEyUGZCTTgyX000VHA2aU5oaVdYNzRkd3dGVk9iNVdfMlVzNnl0bFNxblQ2MEtVVjA?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-30 07:00:00,BBVA divide el negocio global en particulares y empresas en plena opa a Sabadell - El Economista,BBVA divide el negocio global en particulares y empresas en plena opa a Sabadell  El Economista,El Economista,https://news.google.com/rss/articles/CBMi5wFBVV95cUxNSUhkNHJlbVVqODdIM3ZSWHdzV1JWYWhHRk5Lb041SkFfLXIyWFlwblR6d3pUa21hSC01aGNFalhwcmZiRmpWWG9OV3NHaFB6Rlk0dGNvMkRrZnBfSWxZQzhRMU05Vmo2ekhEYzM5V3VuUlI0RnE5dHZJS2xVc3RwTTRwbjB5VC1ZVmc3MmkwWkJUMi0zNTBvb083eHZCbnVFN2FfNm1nRHFwSlpjOWZNMHAxUkhtRHkwWTZtOWIwZzBvcEk1LVYxdUR0VmpzdllDTkdodGZKUmkyOU5DaWM2VHZYZ2RLNFHSAdIBQVVfeXFMUGRLZ2NEcW12ci1XazdKczUtc2I2cWMtaE9CT3JHWnlQUFpjMXF0cWpvTElub2xyMG9CU0VOeVJPWlQtbEJGdVNTM2hreFkzNF85XzBxYkdrX2h3ajBBLTE5elZMOW9USHBjZ1A2TS0xTlk0TkVzSU82UVVVWXhxWmtBT205M0pGMmwxQk9CZmZaS3RDZ0V1Z3NLYWVFeTNtVnJzMlozRm9QU2E1bW9uQ01FRW9kZlIwbGF2UkpfSnhXbXlNNFl0VzJJMDZZT3hCRUxB?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,BBVA cerrará 300 oficinas en España si compra Banc Sabadell - Economía Digital,BBVA cerrará 300 oficinas en España si compra Banc Sabadell  Economía Digital,Economía Digital,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOZjU2OExBZWNWYjJONHhIMGhZN3ZSV0ZGbEdGMEc5RWFZSXJhXzFGWTYxMm5HNTFxaGl3bW9CQXRfaHRXZTRsZU9xNnlsNW1oc3lMN2JpWXg1MWh6UlRoMGpKRFVRbjFqS29tSkd1TzNPODYtZDNIazVwckpzeFAzUHVXc2JCN0xvRnJz0gGQAUFVX3lxTE9pek9ic1dsbXRBT0FMUTNMUHRHaVlESDFzcEJVY2JUSWxCbURIbG9qejIyWTloYUxxa2JIempweFpCYlVNWDN3TlZuQTdYb0tOaGlYa0RqT1NZNWZoXzRYd2gzbTZuc0ZCSExsMHVKTTgtUVRIWDNGS0Q3QmkxRUlLVFpnOGJucUJ5RUUxMEF1aA?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,Resultados: BBVA roza los €5.000 millones de beneficio semestral (+29%) y alcanza una rentabilidad del 20% - BBVA,Resultados: BBVA roza los €5.000 millones de beneficio semestral (+29%) y alcanza una rentabilidad del 20%  BBVA,BBVA,https://news.google.com/rss/articles/CBMibEFVX3lxTE1hZmd0OGMzTnFzb3hYaFFtRUs5cVpBMXU2ZmZtSEc2YktsMzF0T3Z3UEhETjJBeUxTR1NYOVZLLWgwM0ZNMUMyMURJaGZNRHZVWmQyNlU0cmxKVmFaN0NvbXIwWEJXOHZINE1jSg?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,"Onur Genç: “Con la unión con BBVA, los accionistas de Banco Sabadell obtendrían un beneficio por acción un 27% superior” - BBVA","Onur Genç: “Con la unión con BBVA, los accionistas de Banco Sabadell obtendrían un beneficio por acción un 27% superior”  BBVA",BBVA,https://news.google.com/rss/articles/CBMi8gFBVV95cUxNcUpROWNTTE9faTJIQWpUWmsyRGVpYXJQN0FQRlFwSXB5MVhWTXhIOG1YOTZRaHlOc1ZlRXh2eWZBYnU5WVRheGVjU1oxYmNnU19IbVFpZFBfdmlmVExzUWR0WElqLXBzbjJ0UG9BVGNUaHRmUXpjWEx5azdXcTVmOGpvZEJVU0djQVVaSy1qYThHMmlzdHU1WHowcmVXQjExaV8zTHdIOTFoUnFsQ2N6Rmp0N0dDRXRISzlrMzQza3lXNTFSQ0FMeDZzMlZOTjhEWmF5dXRrZV9ZeDRvaXVWOS1kRG1QNzNNM0R3WUxHODJoQQ?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,BBVA México crece más de 200 mil millones de pesos el crédito otorgado a familias y empresas - BBVA,BBVA México crece más de 200 mil millones de pesos el crédito otorgado a familias y empresas  BBVA,BBVA,https://news.google.com/rss/articles/CBMijgJBVV95cUxNVXNQSUxjeGphNzZYVFFFRzIyYXhVdnVicFAtRU1qVmFVcjBRcU5nanBLVHFaUDItT0FxS0dycnJkQ1RxZVZMemdYS2I1MS0wTkpIZG00TUx6bHFwWDNlMmVYUGtWWGZ5TzdkMkRxd2NYc2Q4OGlHNlZnYTRPQXNCU0JCTWs1WXRkTXByQUxpXzhsZUVZWjZrVmNGTjQ0R204Mld3TGdtMTZlZGQtdUtmcTZDRnpCd1Y4b21SQkFRQWhjOHJoaXgxb0d6em5hdUFaai02eGhicmd6bnBqdVFrTTZrOWxCWXJoSVdISEZqaGRKU2lvSFFDaHBzdmdaWmtuR1gxSG9rb2ozZXNrZWc?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,BBVA cambia de dircom en plena OPA al Sabadell - Dircomfidencial,BBVA cambia de dircom en plena OPA al Sabadell  Dircomfidencial,Dircomfidencial,https://news.google.com/rss/articles/CBMipAFBVV95cUxOenZORVg4Tk93ZXRPb3pHR3BHam81SkdrY1RPQzRiTkhrTXNXcFZ6R2k3aUhCMjBqMGZIVnFVYW1Eb0V5NEh0TUFxR2dxanFTNU1NNWhiU3gzTXBaRk8teThEanBBN0Q1ek5NZzlNcm9NVmlvQVVxUDlyR1hLXzQxczZfYTZyQXJuRlM4cmhVcGl2MjNlUjNWVUZzMkQwV2k3elBQUw?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,BBVA despedirá a 4.000 empleados de Sabadell para lograr las sinergias de 300 millones - OkDiario,BBVA despedirá a 4.000 empleados de Sabadell para lograr las sinergias de 300 millones  OkDiario,OkDiario,https://news.google.com/rss/articles/CBMirAFBVV95cUxQZGVJcHo2OEFrYVBLWHc1Ti1QN0hENmRmSmhTencwQnh3VDAzTlpVNUdFUlFzX3lnaUd4NGM3cmEwdEZfVnliXy02bTdEZUFtNGdubU16Qlo0UEdwOEl1VTA0eHJQUVE1RkFtNHJQZnc2UnRwNzRrR0FPR2JSc0owcmhWM3lmcmpZVkV6ZHJjZFBoa0syMkpTREJIb2ZoMDBudkw5LTZzb2lvUF830gGyAUFVX3lxTE5oTVVpZ2l0di1TSVN2NWMtSFRTZzlNdngzbmRuNDFObnJzd21CNi1FUHByOHp6LUtiVU1TNG96Qy1LV21qTk5GVWtSM2lqX3dTejYzUWxwUS1WM2V4N1Itd0Z4QzkzWUZ6STdiV2paajdQU0VEWXRuaThzUmRYSTBCYlJVUUc2SzE4c01UY1JWdndkQnFqZjJWVnZ4Q08tc2dEbmxJbWZXenlUSWV2X2RadUE?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,El BBVA espera obtener 300 millones en ahorro de costes de personal tras la fusión con el Banco Sabadell - Cinco Días,El BBVA espera obtener 300 millones en ahorro de costes de personal tras la fusión con el Banco Sabadell  Cinco Días,Cinco Días,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNVFdPZjFGNTNvSXJRWFZiUXhUUXgxcWhQVUt2NE8yVGxsWTEySU9wQmUwZGRyTHdwMFd4b2tXR1hzX0FlTXNiWlVfZDNHWEx3Qm9ueWhJU0VnVWlTLTg3ZWVSOXVwMlY3YlEyMU16ZVVJZDA1UXZJWEppOGxYb0prM1BwTm1mUEowSFRQaGZaNkkzenpYOXNGdGRRbXBWU0Z1TkNMZGlIUnJpRUMxU0J5UFE3TDZyem5YXzQ4b0NybFFVQTDSAdcBQVVfeXFMUER1MG9nZ1FaY2UyWUJqNXREX2RxaGN6M1JVQTV0OThHNFBaSjdCR0RxeW1HTVVreDFvMmJrX3pKTmF3MVdySUl6MDdnQlQ3WlVwQWJBTmJIa2hpeG0xUDduTTUtd05sc190bjIza1p3ODktdmJmWnkwSFBUMlhZd2ZFSE1zWVhQanJEQmZXTUtGbVNXUUpRRlAtZWxPLTVIbEMweDBDV01jV3NNSU41WS1VQ3VGTkpGbmN2SWJTdjlnaXdmTy02WUZXMks5cVhRMEo1VlA2eU0?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,BBVA contesta a las críticas recibidas y cuantifica el coste del ajuste laboral - Expansión,BBVA contesta a las críticas recibidas y cuantifica el coste del ajuste laboral  Expansión,Expansión,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQUE9kRHdENk4xaGFsWkVzaHdSb2R3aUdBb3FqdUduVjMxRm44a3hJakJlZUtyRU40Z24wMHc1VlJzeTFVZjFhSUpIMTVMU0dIMXpvQ3pQOTZaY2NUY2NwaTdJc0FVcmJlTDFoTE9vM3NabThjQVU0YkxiaU9ic1NfOUYxd05pREt40gGIAUFVX3lxTE1pOFZvaklqXzFxTkNXMVJ5M0ZVQ3JMZ05hQy11UF83bnpwRzVCa2dvS0JCNWRWUDdHeTJGSHlxOXNid21oTGlqZzg1bUdLRGpQMUpvUkFVVUJ2eHhQYVEzbllDa0Q2bXBZdDRSWHNidHoxR2Q4RXhVOTRGZkJ5V0gyWkdGbEtuRkg?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,El BBVA logra un beneficio récord de 5.000 millones y prevé cerrar 300 oficinas si fructifica la fusión con el Sabadell - Cinco Días,El BBVA logra un beneficio récord de 5.000 millones y prevé cerrar 300 oficinas si fructifica la fusión con el Sabadell  Cinco Días,Cinco Días,https://news.google.com/rss/articles/CBMi4gFBVV95cUxPUjBSMU5qNnE1Z0c3VkllT1RUQXh4d1ZUWnlDOW00b3FpWlBVc2RiZm9xX3prbmx4dVZLMFlaWExBZkhvRnpaM2d3cnlOMmZGUFNFSDB3V0FORlpnR0Q3MHk5NW52OGk0Ulp6RWNnTXZiaXQ4TVRsek1iX0R1N2pMOGRyZlNnYm1LZHZlRGJsaGNoNUhCU25wWlN4ekZ4R2gxOTUxalhaV0JvdVNZWFNzRnF6endqRThBcTI5ZGJFQ2IyNmxCN0p2UmV1WHRYTmEtZmpxSTBkb2NQOE1pam9fYlpB0gH2AUFVX3lxTE5teXV0a3FwY2ZsSEI3T3h3MlJsZEY3R0p0M1RndW5keWZwV0NjQTdPWXZhaXVyRE5HWkpyTWc5V2lTT1ZFXzB6NFpHUXdCdmVrVGE2aGktTUZlLWpIa3hZMmJIMzZqcTBTWDlNMk1xVGZSUzQyMmtFNlJmSEhJZGxoU1NGSnRyaElNeDlyMjkxZ2kxTEFmMkRkUGJQUFVWR004LWVHTzUzd1FDMzI1RHh1ck5FNUE3QzJNNW5lYXYyYkxaYnpVVVMwUlFKLXhnMDcybW5wa2lydVRiRWxQNV9MUVFDNUhZNkN2Yk9XMmk4V2tQc3JiZw?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,BBVA expresa su «confianza en el potencial de Venezuela» y abre sus 300 oficinas en el país - Economía Digital,BBVA expresa su «confianza en el potencial de Venezuela» y abre sus 300 oficinas en el país  Economía Digital,Economía Digital,https://news.google.com/rss/articles/CBMifEFVX3lxTFByVU1hdDNXREVKdi1PN1ZpSkM5Mm56MTlQcHJnSUg2RENDVGpBUUVjUUo2TlM4UjRKNFhsUVJmeVJ5ZEpPekFfR2JSWkYyUXhrRS0xdmFSVDltdkpmWkliUm5sb2UxZ09EOVNxenR5MXVvUlZCN2Eya0ROUTnSAYIBQVVfeXFMUGlHVUNkenFWLUs3OGU5U3JGMWQtWnpaWnNxcDZ0emxIbF9mQlFWT1lnNlp0VW1TdVVXb0p6RU02ZXBQT0l1UU9mXzdKRndCZmpPTmhjaU9tNm5WM0dGRm5zUS1CZ1ZsUnp0OE5sNVM1cUZyNU8xV292VDZIUng1c3ZyZw?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,BBVA reorganiza su cúpula directiva en plena opa con siete nuevos nombramientos - Expansión,BBVA reorganiza su cúpula directiva en plena opa con siete nuevos nombramientos  Expansión,Expansión,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPcVVvME9ZM3JQdWFIWUx6WThUazluZXQ2cjF2emdVckdDZDlrSkpaV0toVWNBVkJoamh1cHJqV3lCSV9aUG9PcWZzN19VWEJZZjFFTm51a1E5Z2Rsc3lyYlQ0WVdjMHp5WS1ZdVlSNDZ4TDFHMjh6eWh0d21QTWFkZ1VxTjJHNmtU0gGIAUFVX3lxTE02WEdGd1h5SE8ySFVKWjg1blR5Ykx3MHFmLVkwTkRqR3NjUkstMUhRR01DZ0xPSWRvV1EwakJfQ2pBcE1XRmRJc1dZQXVHamdTLTFfTm9EdG82WVF5UnlOX0VxbElwcEM5UG9lSF9FYVEzcmRHd2VhMG9LSlFvTFVDT2tpdDBoNXo?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
2024-07-31 07:00:00,"Genç (BBVA): ""La opa de Sabadell no es una transacción de costes, sino de crecimiento"" - Expansión","Genç (BBVA): ""La opa de Sabadell no es una transacción de costes, sino de crecimiento""  Expansión",Expansión,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQTWRodjhNbzlhUVkzQ1liWlM3dmJ0QWs4emdrY0ltR000WFNwR2tYYjk5elFldkFNeVNxODEwRDNGRzRUOUJncnRFcE0wZV9YUlplS1Z2VW8zMGNRZFZuVWFnaFZCdEx6cEFfYnZ3M0dHRnV5azhoTFAtVS1wX3JDbUVmN3JIQXpu0gGIAUFVX3lxTE9hWElGSGVzYjBSbTV3eE85VUIxZkhicEVOT0RYSEF2ZnBxLVR5VkllUy1NRk9uLVVFVldINkhMdGhoQS1YaS00VFhsQXNROUZYdDdqcGNrR1NFYnJvMXRWWHZhQ1BiWXJDNUgwdld3czlvWUR1akZzQjc0dWRTam85WllUZ3RZQ0s?oc=5&hl=en-US&gl=US&ceid=US:en,BBVA,gnews,2024-07-01..2024-07-31
