Date,Title,Link,Domain,Tag,whitelisted,has_kw,is_bbva,is_san,Sentiment_score,rank
2021-11-18,BBVA da un paso más en su opa por Garanti y pide la autorización al supervisor turco,https://www.elconfidencial.com/empresas/2021-11-18/bbva-autorizacion-opa-garanti-supervisor-turco_3326363/,elconfidencial.com,BBVA,True,True,True,False,-0.2791395038366318,2.7837418511509897
2021-11-18,BBVA eleva su política de dividendo pero vuelve a desplomarse en Bolsa,https://www.elmundo.es/economia/empresas/2021/11/18/619653dc21efa0e7608b45bb.html,elmundo.es,BBVA,True,True,True,False,-0.7200278360396624,2.916008350811899
2021-11-18,BBVA aumenta su política de dividendo al 40 - 50 % tras la opa por Garanti,https://www.elconfidencial.com/empresas/2021-11-18/bbva-aumenta-objetivo-dividendo-50-tras-opa-garanti_3326558/,elconfidencial.com,BBVA,True,True,True,False,-0.5112763717770576,2.8533829115331173
2021-11-19,BBVA sigue los pasos de CaixaBank y echa el freno en hipotecas por la guerra de precios,https://www.elconfidencial.com/empresas/2021-11-19/bbva-sigue-pasos-caixabank-echa-freno-hipotecas-guerra-precios_3326913/,elconfidencial.com,BBVA,True,True,True,False,-0.8073992971330881,2.9422197891399264
2021-11-22,"Aquí ( BBVA ) mandan los  mckinsey , mal que le pese a Guindos ( BCE )",https://www.elconfidencial.com/mercados/ibex-insider/2021-11-22/bbva-garanti-mckinsey-eeuu-guindos-bce_3328165/,elconfidencial.com,BBVA,True,True,True,False,-0.8304273281246424,2.9491281984373927
2021-11-25,BBVA se embolsará un beneficio contable de casi mil millones por Garanti,https://www.expansion.com/empresas/banca/2021/11/25/619e92afe5fdeab37b8b4670.html,expansion.com,BBVA,True,True,True,False,-0.6534798294305801,2.896043948829174
2021-12-10,La gestora de Santander le roba al jefe de Bolsa europea a BBVA AM | Fondos y Planes,https://cincodias.elpais.com/cincodias/2021/12/10/fondos_y_planes/1639129060_079052.html,cincodias.elpais.com,BBVA,True,False,True,True,-0.47632691264152527,2.5428980737924576
2021-12-11,Santander ficha en BBVA al jefe de Renta Variable de su gestora de fondos,https://www.expansion.com/empresas/banca/2021/12/11/61b48b66468aebda7f8b45cd.html,expansion.com,BBVA,True,False,True,True,-0.1482940912246704,2.444488227367401
2021-12-15,El Supremo confirma la sanción de un millón de euros a Santander por el blanqueo de capitales del Popular | Compaas,https://cincodias.elpais.com/cincodias/2021/12/15/companias/1639556249_232344.html,cincodias.elpais.com,SAN,True,True,False,True,-0.3799368739128113,2.8139810621738435
2021-12-15,El Supremo ratifica la sanción de un millón a Santander por el blanqueo de capitales de Popular | Compaas,https://cincodias.elpais.com/cincodias/2021/12/15/companias/1639567169_348669.html,cincodias.elpais.com,SAN,True,True,False,True,-0.3221445679664612,2.7966433703899387
2021-12-15,Avatel elige a JP Morgan y Santander para colocar entre un 20 % y un 40 % de su capital,https://www.expansion.com/empresas/tecnologia/2021/12/15/61b9b361468aeb664a8b458c.html,expansion.com,SAN,True,True,False,True,-0.06503822654485703,2.719511467963457
2021-12-17,Santander renegocia su pacto con Stellantis en Europa : financiará más marcas en menos países,https://www.expansion.com/empresas/banca/2021/12/17/61bc5862468aeb664a8b4601.html,expansion.com,SAN,True,True,False,True,-0.050191283226013184,2.715057384967804
2021-12-20,La inmobiliaria de Santander y Blackstone pierde 1 . 850 millones por los deterioros por el Covid,https://www.expansion.com/empresas/banca/2021/12/20/61c0488de5fdea6d658b45b6.html,expansion.com,SAN,True,True,False,True,-0.9067335915751755,2.972020077472553
2021-12-20,Las muy diferentes estrategias de BBVA y Santander para crecer | Compaas,https://cincodias.elpais.com/cincodias/2021/12/19/companias/1639937158_293092.html,cincodias.elpais.com,BBVA,True,False,True,True,0.4220854714512825,2.5266256414353845
2021-12-23,Puigdemont pregunta al BCE por el riesgo de BBVA en Turquía,https://www.expansion.com/empresas/banca/2021/12/23/61bcc080468aeb5c768b45a2.html,expansion.com,BBVA,True,True,True,False,-0.38916854932904243,2.816750564798713
2021-12-24,Cuando Santander pidió a Clemente mano izquierda con BBVA en Operación Chamartín,https://www.elconfidencial.com/empresas/2021-12-24/santander-clemente-bbva-operacion-chamartin_3349068/,elconfidencial.com,BBVA,True,False,True,True,-0.26317593455314636,2.478952780365944
2022-01-06,Santander extiende hasta el 12 de enero el plazo de aceptación de la OPA sobre Consumer united states,https://www.expansion.com/empresas/banca/2022/01/06/61d6f8e4e5fdeae6318b45ac.html,expansion.com,SAN,True,True,False,True,-0.008848540484905243,2.702654562145472
2022-01-11,El BCE avisa a BBVA de que puede exigir medidas de refuerzo a bancos con elevados riesgos,https://www.expansion.com/empresas/banca/2022/01/11/61dd521f468aeb47398b45b7.html,expansion.com,BBVA,True,True,True,False,-0.3672776482999325,2.81018329448998
2022-01-11,El BCE responde a Puigdemont que la exposición por riesgo de BBVA a Garanti no cambia | Compaas,https://cincodias.elpais.com/cincodias/2022/01/11/companias/1641916236_455554.html,cincodias.elpais.com,BBVA,True,True,True,False,-0.5215866416692734,2.856475992500782
2022-01-11,Deutsche y Santander inician 2022 a la cola en exceso de capital entre la gran banca europea,https://www.elconfidencial.com/mercados/2022-01-11/santander-deutsche-bank-banca-capital-fitch_3354028/,elconfidencial.com,BBVA,True,True,False,True,-0.8316178089007735,2.9494853426702323
2022-01-11,El BCE aplaca a Puigdemont tras las críticas a la opa de BBVA por Garanti,https://www.elconfidencial.com/empresas/2022-01-11/bbva-bce-puigdemont-opa-garanti-riesgo_3356295/,elconfidencial.com,BBVA,True,True,True,False,-0.7242809664458036,2.9172842899337414
2022-01-12,"La Primera de Expansión sobre BBVA , el MIT , los beneficios de la banca y la subida del SMI",https://www.expansion.com/podcasts/2022/01/12/61de7af5468aebf01e8b461b.html,expansion.com,BBVA,True,True,True,False,-0.05073006451129913,2.71521901935339
2022-01-15,El golpe en la mesa de CaixaBank frente a Santander y BBVA,https://www.elconfidencial.com/empresas/2022-01-15/golpe-mesa-caixabank-frente-santander-bbva_3358612/,elconfidencial.com,BBVA,True,False,True,True,-0.8163395673036575,2.6449018701910973
2022-01-25,Erdogan deja en el aire 200 millones en dividendos de BBVA en plena opa por Garanti,https://www.elconfidencial.com/empresas/2022-01-25/erdogan-deja-aire-dividendos-bbva-opa-garanti_3363669/,elconfidencial.com,BBVA,True,True,True,False,-0.7998622097074986,2.93995866291225
2022-01-26,UBS eleva el optimismo sobre Santander justo antes de sus resultados,https://www.expansion.com/mercados/2022/01/26/61f12038e5fdea1f4c8b45c7.html,expansion.com,BANK_ES,True,True,False,True,0.2667759172618389,2.780032775178552
2022-01-31,"Apollo , Elliott y los bancos de Wall Street pujan por 7 . 000 hipotecas de Santander",https://www.elconfidencial.com/empresas/2022-01-31/apollo-elliott-bancos-wall-street-pujan-hipotecas-santander_3365697/,elconfidencial.com,SAN,True,True,False,True,-0.17801754921674728,2.7534052647650245
2022-02-03,¿ Por qué cae BBVA pese a que los resultados baten previsiones ? | Mercados,https://cincodias.elpais.com/cincodias/2022/02/03/mercados/1643879725_045022.html,cincodias.elpais.com,BBVA,True,True,True,False,-0.7507476434111595,2.925224293023348
2022-02-03,BBVA recibe sus resultados con caídas en Bolsa,https://www.expansion.com/mercados/2022/02/03/61fbc78a468aeb8d3f8b45f3.html,expansion.com,BBVA,True,True,True,False,-0.5363921672105789,2.8609176501631737
2022-02-06,Santander united kingdom eleva el precio de las hipotecas tras el alza de tipos,https://www.expansion.com/empresas/banca/2022/02/06/61ff8ec6468aebe30d8b45aa.html,expansion.com,SAN,True,True,False,True,-0.43865007162094116,2.8315950214862826
2022-02-07,El BCE gana el pulso a Torres y Botín : BBVA y Santander ya prometen un capital del 12 %,https://www.elconfidencial.com/empresas/2022-02-07/bce-bde-capital-botin-santander-torres-bbva_3370258/,elconfidencial.com,BBVA,True,True,True,True,-0.08493673801422119,3.425481021404267
2022-02-10,BBVA alerta del efecto de la inflación y los costes energéticos en las exportaciones vascas,https://www.expansion.com/pais-vasco/2022/02/10/62054faa468aeb461d8b45cc.html,expansion.com,BBVA,True,True,True,False,-0.8247731011360884,2.9474319303408265
2022-02-11,Santander deja de vender hipotecas en EEUU desde hoy,https://www.expansion.com/empresas/banca/2022/02/11/62057a87468aeb6d088b4630.html,expansion.com,SAN,True,True,False,True,-0.42504151351749897,2.82751245405525
2022-02-14,Santander y BBVA disparan a récord el beneficio de su banca de inversión,https://www.expansion.com/empresas/banca/2022/02/14/620501ce468aeb46198b45f1.html,expansion.com,BBVA,True,True,True,True,-0.40321870148181915,3.520965610444546
2022-02-22,Santander y BBVA están a menos de 1 . 000 millones de su beneficio récord,https://www.expansion.com/empresas/banca/2022/02/22/62142f61e5fdea98478b458a.html,expansion.com,BBVA,True,True,True,True,-0.1559554487466812,3.446786634624005
2022-02-23,¿ Por qué Santander y Mapfre lanzan la hipoteca inversa ?,https://www.expansion.com/empresas/2022/02/23/62167bc8e5fdeab9558b461b.html,expansion.com,SAN,True,True,False,True,-0.695948357693851,2.9087845073081553
2022-02-25,"La Primera de Expansión sobre Santander , Telefónica y las consecuencias económicas de la guerra en Ucrania",https://www.expansion.com/podcasts/2022/02/25/62187378468aebb3338b45c1.html,expansion.com,SAN,True,True,False,True,-0.4139939993619919,2.8241981998085977
2022-03-04,Santander multiplica por diez el beneficio de sus inversiones digitales,https://www.expansion.com/empresas/banca/2022/03/04/62213891e5fdea13548b460d.html,expansion.com,SAN,True,True,False,True,0.5659597590565681,2.8697879277169704
2022-03-14,"Santander lanza su nueva recompra de acciones con un precio medio tope de 4 , 12 euros",https://www.expansion.com/empresas/banca/2022/03/14/622f2d9de5fdea72358b4662.html,expansion.com,SAN,True,True,False,True,0.2804557494819164,2.784136724844575
2022-03-15,Santander y Sabadell afrontan la guerra de Ucrania con récord de liquidez,https://www.expansion.com/empresas/banca/2022/03/15/6228e26ee5fdea1c518b460e.html,expansion.com,BBVA,True,True,False,True,-0.34810449182987213,2.8044313475489617
2022-03-22,BBVA se juega 900 millones por la híperinflación en Turquía,https://www.expansion.com/mercados/2022/03/21/6238a459e5fdeafd178b45c8.html,expansion.com,BBVA,True,True,True,False,-0.8164355726912618,2.944930671807379
2022-03-24,Slim tienta a Santander y BBVA en la opa parcial sobre Metrovacesa | Compaas,https://cincodias.elpais.com/cincodias/2022/03/23/companias/1648053617_358842.html,cincodias.elpais.com,BBVA,True,True,True,True,-0.45831217244267464,3.537493651732803
2022-03-24,Santander invierte 112 millones en el arranque de su nueva recompra de acciones,https://www.expansion.com/mercados/2022/03/24/623c8581468aeb9e7a8b460f.html,expansion.com,SAN,True,True,False,True,0.36844248324632645,2.810532744973898
2022-03-27,Santander y BBVA : escudo récord en Europa de provisiones ante la crisis,https://www.expansion.com/empresas/banca/2022/03/28/623b026e468aeb45058b458a.html,expansion.com,BBVA,True,True,True,True,-0.6379087287932634,3.5913726186379793
2022-03-29,Santander da al BCE todo el poder sobre sus dividendos en especie ; BBVA no,https://www.expansion.com/empresas/banca/2022/03/29/623b1bcf468aeb2a6a8b4607.html,expansion.com,BBVA,True,True,True,True,-0.4932541325688362,3.547976239770651
2022-03-31,El supervisor turco autoriza la opa de BBVA sobre el 50 % de su filial Garanti | Compaas,https://cincodias.elpais.com/cincodias/2022/03/31/companias/1648746492_509435.html,cincodias.elpais.com,BBVA,True,True,True,False,-0.30251655355095863,2.790754966065288
2022-03-31,"Santander , BBVA y CaixaBank , blindados con 42 . 000 millones extras de capital",https://www.expansion.com/empresas/banca/2022/03/31/6244d3d2468aeb6f338b467c.html,expansion.com,BBVA,True,True,True,True,-0.13044095039367676,3.439132285118103
2022-04-10,Santander dispara su autocartera por encima del 2 % en plena recompra de acciones,https://www.expansion.com/empresas/banca/2022/04/10/6252bd80468aeb96208b4594.html,expansion.com,SAN,True,True,False,True,-0.4755384474992752,2.8426615342497827
2022-04-11,"BBVA , Santander y Bankinter rozan el nivel óptimo de eficiencia del 45 %",https://www.expansion.com/empresas/banca/2022/04/11/62535621e5fdea87478b45a5.html,expansion.com,BBVA,True,True,True,True,0.33396895229816437,3.5001906856894496
2022-04-12,"Goldman Sachs irrumpe en BBVA como primer accionista significativo con un 5 , 95 % de su capital",https://www.elmundo.es/economia/empresas/2022/04/12/6255abcffdddff487e8b45ac.html,elmundo.es,BBVA,True,True,True,False,0.26515666395425797,2.7795469991862776
2022-04-20,"Santander , Caixabank , BBVA ... ¿ Qué espera el mercado de los resultados de la banca ? | Mercados",https://cincodias.elpais.com/cincodias/2022/04/19/mercados/1650389601_198621.html,cincodias.elpais.com,BBVA,True,True,True,True,-0.5735125076025724,3.5720537522807723
2022-04-25,BBVA pierde 1 . 300 millones en Bolsa tras subir un 23 % la opa sobre Garanti,https://www.expansion.com/empresas/banca/2022/04/26/6267110de5fdea0d558b45be.html,expansion.com,BBVA,True,True,True,False,-0.6676798537373543,2.9003039561212063
2022-04-25,BBVA coloca a Euskadi a la cola en la reactivación post Covid,https://www.expansion.com/pais-vasco/2022/04/25/6266c226468aeb762f8b465c.html,expansion.com,BBVA,True,True,True,False,-0.5402740351855755,2.862082210555673
2022-04-25,"BBVA eleva un 23 % el precio de la OPA sobre el 50 , 15 % que no controla en su filial turca Garanti",https://www.elmundo.es/economia/2022/04/25/6266596821efa0c6178b45ac.html,elmundo.es,BBVA,True,True,True,False,-0.5260822512209415,2.857824675366283
2022-04-25,BBVA eleva un 23 % su opa por Garanti para compensar la bajada de la lira | Mercados,https://cincodias.elpais.com/cincodias/2022/04/25/mercados/1650864557_624084.html,cincodias.elpais.com,BBVA,True,True,True,False,-0.4592926725745201,2.837787801772356
2022-04-25,BBVA eleva el precio de la opa de su filial en Turquía,https://www.bbva.com/es/bbva-eleva-el-precio-de-la-opa-de-su-filial-en-turquia/,bbva.com,BBVA,True,True,True,False,-0.3195156939327717,2.7958547081798315
2022-04-27,Los analistas allanan el rally de Santander tras sus resultados,https://www.expansion.com/mercados/2022/04/27/62691671e5fdeaa2568b4605.html,expansion.com,SAN,True,True,False,True,-0.12363850325345993,2.737091550976038
2022-05-01,Santander acelera la emisión de deuda para inmunizarse ante la subida de tipos,https://www.expansion.com/empresas/banca/2022/05/01/62691fa4e5fdeacf268b45fd.html,expansion.com,SAN,True,True,False,True,-0.32951049506664276,2.798853148519993
2022-05-10,La Fundación Santander se refuerza en el capital del banco,https://www.expansion.com/empresas/banca/2022/05/10/627969bc468aebe8318b458e.html,expansion.com,SAN,True,True,False,True,0.19573242962360382,2.7587197288870815
2022-05-13,"BBVA , banco líder en eficiencia tras registrar la mejor cifra en casi 12 años",https://www.expansion.com/empresas/banca/2022/05/13/627d7bf7468aeb3a0e8b45b5.html,expansion.com,BBVA,True,True,True,False,0.35246165841817856,2.8057384975254536
2022-05-15,El periodo de aceptación de la opa de BBVA sobre Garanti finaliza este miércoles | Compaas,https://cincodias.elpais.com/cincodias/2022/05/15/companias/1652611858_555896.html,cincodias.elpais.com,BBVA,True,True,True,False,-0.06326618045568466,2.7189798541367054
2022-05-16,Santander apunta a beneficio récord,https://www.expansion.com/empresas/banca/2022/05/17/6282b407e5fdea2c7f8b45d6.html,expansion.com,SAN,True,True,False,True,0.06701473146677017,2.7201044194400312
2022-05-17,"CaixaBank , Santander , BBVA y Sabadell copan el 75 % de los depósitos entre los principales bancos | Compaas",https://cincodias.elpais.com/cincodias/2022/05/16/companias/1652723529_101157.html,cincodias.elpais.com,BBVA,True,True,True,True,-0.09546458721160889,3.428639376163483
2022-05-18,BBVA desembolsa 1 . 410 millones para alcanzar el 86 % en Garanti al cierre de la opa | Compaas,https://cincodias.elpais.com/cincodias/2022/05/18/companias/1652893247_608030.html,cincodias.elpais.com,BBVA,True,True,True,False,-0.07888942211866379,2.7236668266355992
2022-05-18,BBVA alcanza una participación del 86 % en Garanti al cierre de la opa,https://www.expansion.com/empresas/banca/2022/05/18/6285292a468aebb8308b45c9.html,expansion.com,BBVA,True,True,True,False,-0.06133357435464859,2.7184000723063946
2022-05-18,BBVA alcanza una participación del 86 % en Garanti al cierre de la OPA,https://www.elmundo.es/economia/2022/05/18/62852a4ee4d4d80a348b45ff.html,elmundo.es,BBVA,True,True,True,False,-0.06133357435464859,2.7184000723063946
2022-05-31,CaixaBank y Santander copan el 50 % del negocio de pagos en España,https://www.expansion.com/empresas/banca/2022/05/31/62951f03e5fdeac3218b45ab.html,expansion.com,BBVA,True,True,False,True,-0.22844580560922623,2.7685337416827682
2022-06-06,Santander y BBVA no acudirán a la opa de Slim por Metrovacesa,https://www.expansion.com/inmobiliario/mercado/2022/06/06/629e286fe5fdeaf7648b45a7.html,expansion.com,BBVA,True,True,True,True,-0.39129962399601936,3.517389887198806
2022-06-07,"Turquía y el dividendo , fuerzas opuestas en BBVA",https://www.expansion.com/empresas/banca/2022/06/07/629e7728468aeba74d8b45cb.html,expansion.com,BBVA,True,True,True,False,-0.27138481102883816,2.7814154433086515
2022-06-13,Santander y BBVA desafían la tormenta mundial con beneficios récord en banca de inversión,https://www.expansion.com/empresas/banca/2022/06/13/6273a3a3e5fdea54068b460b.html,expansion.com,BBVA,True,True,True,True,-0.00297333300113678,3.4008919999003413
2022-06-13,Santander se ficha a sí mismo para su recompra de acciones,https://www.expansion.com/empresas/banca/2022/06/14/6290a60d468aeb2a278b463d.html,expansion.com,BBVA,True,True,False,True,-0.11398455500602722,2.734195366501808
2022-06-18,"La hoja de ruta de Héctor Grisi en el Santander : inflación , subida de tipos y expansión internacional",https://www.elmundo.es/economia/empresas/2022/06/18/62ac91a5fdddff22b58b457e.html,elmundo.es,SAN,True,True,False,True,-0.557490885257721,2.8672472655773165
2022-06-21,CaixaBank desbanca a BBVA por capitalización y roza los 29 . 000 millones,https://www.expansion.com/mercados/2022/06/21/62b2173a468aebf0068b4587.html,expansion.com,BBVA,True,True,True,False,-0.41306883096694946,2.823920649290085
2022-06-23,Santander y BBVA aseguran la mayor ampliación de capital en Estados Unidos de 2022,https://www.expansion.com/empresas/banca/2022/06/23/62a33129e5fdeab5228b45fa.html,expansion.com,BBVA,True,True,True,True,0.0907614529132843,3.4272284358739857
2022-06-27,Santander supera el 3 % del capital de Applus,https://www.expansion.com/mercados/2022/06/27/62b9731a468aeb132a8b45da.html,expansion.com,SAN,True,True,False,True,-0.17566359043121338,2.752699077129364
2022-06-28,BBVA asume un impacto de 324 millones en Turquía por la hiperinflación,https://www.expansion.com/empresas/banca/2022/06/28/62bb3b27e5fdeac8548b45fc.html,expansion.com,BBVA,True,True,True,False,-0.7601513545960188,2.9280454063788057
2022-06-28,BBVA se anotará un impacto de 324 millones por la hiperinflación en Turquía | Compaas,https://cincodias.elpais.com/cincodias/2022/06/28/companias/1656436661_451436.html,cincodias.elpais.com,BBVA,True,True,True,False,-0.48882369324564934,2.846647107973695
2022-07-08,Santander se hace fuerte como líder de la financiación al capital riesgo,https://www.expansion.com/empresas/banca/2022/07/08/62bae2f0468aeb47018b45bb.html,expansion.com,SAN,True,True,False,True,0.33864594995975494,2.8015937849879267
2022-07-10,Santander negocia ampliar su alianza con Ford en Europa,https://www.expansion.com/empresas/banca/2022/07/10/62cb4785e5fdeae0738b464b.html,expansion.com,SAN,True,True,False,True,0.06211487203836441,2.7186344616115097
2022-07-11,"La Primera de Expansión sobre Santander , BBVA , Colonial y la guerra legal desatada entre Elon Musk y Twitter",https://www.expansion.com/podcasts/2022/07/11/62cbb35fe5fdeae22c8b45fc.html,expansion.com,BBVA,True,False,True,True,-0.4745908472687006,2.54237725418061
2022-07-16,"CaixaBank , Santander y BBVA captan 437 . 840 clientes nuevos en fondos",https://www.expansion.com/empresas/banca/2022/07/16/62d1ceeee5fdea2c338b45c6.html,expansion.com,BBVA,True,False,True,True,0.2583606243133545,2.4775081872940063
2022-07-20,Santander y BBVA se enfrentan al nuevo  shock  impositivo con la financiación asegurada,https://www.expansion.com/empresas/banca/2022/07/20/62cff41c468aeb3c698b458c.html,expansion.com,SAN,True,False,True,True,-0.39203309267759323,2.517609927803278
2022-07-27,"Santander , impactado por el  alivio hipotecario  en Polonia",https://www.expansion.com/empresas/banca/2022/07/27/62d68518e5fdeadb5d8b45e9.html,expansion.com,SAN,True,True,False,True,-0.5695855133235455,2.870875653997064
2022-07-28,"La Primera de Expansión sobre el impuesto a la banca , Santander y Telefónica y la subida de tipos de la FED",https://www.expansion.com/podcasts/grafico/2022/07/28/62e21ca0468aebfc698b467a.html,expansion.com,SAN,True,True,False,True,-0.2620277889072895,2.778608336672187
2022-07-29,BBVA registra un beneficio de 3 . 000 millones y eleva un 57 % su ganancia hasta junio,https://www.elmundo.es/economia/empresas/2022/07/29/62e376d421efa056048b4581.html,elmundo.es,BBVA,True,True,True,False,0.3616500608623028,2.808495018258691
2022-07-29,"CaixaBank , Santander y BBVA pagarán dos tercios del impuesto",https://www.expansion.com/empresas/banca/2022/07/30/62e44567e5fdeabc6b8b45d3.html,expansion.com,BBVA,True,False,True,True,-0.22464322298765182,2.4673929668962953
2022-07-30,BBVA obtuvo un beneficio atribuido de €3 . 001 millones en el primer semestre de 2022,https://www.bbva.com/es/resultados-2t22/,bbva.com,BBVA,True,True,True,False,0.16390056535601616,2.749170169606805
2022-08-02,"Santander , CaixaBank , Bankinter y BBVA alertan del riesgo de la inflación",https://www.expansion.com/empresas/banca/2022/08/02/62e8501b468aebd60e8b45b4.html,expansion.com,BBVA,True,True,True,True,-0.578246871009469,3.573474061302841
2022-08-05,Santander y BBVA ganan 7 millones de clientes y aceleran la captación,https://www.expansion.com/empresas/banca/2022/08/06/62ed323f468aeb982a8b45a6.html,expansion.com,BBVA,True,False,True,True,0.5407563708722591,2.5622269112616776
2022-08-09,Bridgewater frena su apuesta bajista en BBVA y la mantiene en Santander,https://www.expansion.com/mercados/2022/08/09/62f1ff1b468aeba5478b4596.html,expansion.com,BBVA,True,False,True,True,-0.5042623803019524,2.5512787140905857
2022-08-12,BBVA ejecuta el 85 % del último tramo de su programa de recompra,https://www.expansion.com/mercados/2022/08/12/62f639cbe5fdeaa6398b4619.html,expansion.com,BBVA,True,True,True,False,0.010821022093296051,2.703246306627989
2022-08-19,BBVA completa su programa de recompra de acciones,https://www.expansion.com/empresas/banca/2022/08/19/62ffdc99468aebdc1c8b45ab.html,expansion.com,BBVA,True,True,True,False,0.11658766865730286,2.734976300597191
2022-08-19,BBVA culmina  con éxito  su programa de recompra de acciones por 3 . 160 millones | Compaas,https://cincodias.elpais.com/cincodias/2022/08/19/companias/1660938403_825244.html,cincodias.elpais.com,BBVA,True,True,True,False,0.40867453441023827,2.8226023603230717
2022-08-21,BBVA mejora entre la tormenta de la inflación y del impuesto a la banca | Mercados,https://cincodias.elpais.com/cincodias/2022/08/19/mercados/1660910843_278995.html,cincodias.elpais.com,BBVA,True,True,True,False,-0.44189876317977905,2.8325696289539337
2022-08-22,BBVA sufre en Bolsa tras finalizar la recompra de títulos,https://www.expansion.com/mercados/2022/08/22/6303ec22468aeb23708b4582.html,expansion.com,BBVA,True,True,True,False,-0.8602188699878752,2.958065660996363
2022-08-25,"BBVA logrará récord de beneficios , según los analistas",https://www.expansion.com/empresas/banca/2022/08/25/6307dead468aeb605a8b45fa.html,expansion.com,BBVA,True,True,True,False,0.17709196731448174,2.7531275901943446
2022-08-30,"La Primera de Expansión sobre BBVA , KutxaBank , CaixaBank , capital riesgo y valores del Ibex con más recorrido",https://www.expansion.com/podcasts/2022/08/30/630d9a34e5fdead5168b45a7.html,expansion.com,BBVA,True,True,True,False,0.08626971766352654,2.725880915299058
2022-09-12,"La Primera de Expansión sobre José Luis Escrivá y Santander , BBVA , CaixaBank , Sabadell y Bankinter y previsión de resultados de Inditex",https://www.expansion.com/podcasts/2022/09/12/631ec0ce468aebaf788b4626.html,expansion.com,BBVA,True,True,True,True,-0.038122959434986115,3.4114368878304964
2022-09-13,"Jefferies apuesta por la banca española , con Santander entre sus favoritos en Europa | Mercados",https://cincodias.elpais.com/cincodias/2022/09/13/mercados/1663068540_483790.html,cincodias.elpais.com,BBVA,True,True,False,True,0.3040640354156494,2.791219210624695
2022-09-15,BBVA reta a la gran banca con la hipoteca variable más barata,https://www.expansion.com/empresas/banca/2022/09/15/6323065e468aeb67308b46d5.html,expansion.com,BBVA,True,True,True,False,0.04030892252922058,2.7120926767587665
2022-09-17,"Los grandes fondos de BBVA , CaixaBank y Santander pierden entre un 6 % y un 10 %",https://www.expansion.com/empresas/banca/2022/09/17/6324f5d6468aeb0c458b457c.html,expansion.com,BBVA,True,False,True,True,-0.7029111180454493,2.610873335413635
2022-09-20,"CaixaBank , Santander e Ibercaja financiarán más del 80 % en hipotecas a jóvenes en Madrid",https://www.expansion.com/empresas/banca/2022/09/20/63296d12e5fdea9e7d8b4660.html,expansion.com,SAN,True,True,False,True,-0.10371704399585724,2.7311151131987574
2022-09-23,"La CNMC no ve irregularidades en CaixaBank , Santander y Sabadell por los créditos ICO Covid",https://www.expansion.com/empresas/banca/2022/09/24/632deac8e5fdea1b408b4604.html,expansion.com,SAN,True,True,False,True,-0.5096359923481941,2.8528907977044584
2022-09-27,Santander retira temporalmente algunos productos hipotecarios en Reino Unido | Mercados,https://cincodias.elpais.com/cincodias/2022/09/27/mercados/1664299731_472083.html,cincodias.elpais.com,SAN,True,True,False,True,-0.38238175958395004,2.8147145278751853
2022-09-29,"BBVA incrementa un 50 % su dividendo de octubre , hasta 12 céntimos de euro por acción | Compaas",https://cincodias.elpais.com/cincodias/2022/09/29/companias/1664432526_931457.html,cincodias.elpais.com,BBVA,True,True,True,False,-0.022699415683746338,2.706809824705124
2022-09-29,BBVA dispara un 50 % el primer dividendo del año por la mejora de resultados,https://www.expansion.com/empresas/banca/2022/09/29/633538e7e5fdea2d2c8b462a.html,expansion.com,BBVA,True,True,True,False,0.15287785977125168,2.7458633579313756
2022-09-29,"BBVA incrementa su dividendo a 12 céntimos , un 50 % más",https://www.elmundo.es/economia/2022/09/29/63357e4721efa0ee7d8b459a.html,elmundo.es,BBVA,True,True,True,False,-0.18542633205652237,2.755627899616957
2022-10-01,Santander segregará el negocio de 1 . 900 millones de capital riesgo | Fondos y Planes,https://cincodias.elpais.com/cincodias/2022/09/30/fondos_y_planes/1664546107_620284.html,cincodias.elpais.com,SAN,True,True,False,True,-0.4661729522049427,2.839851885661483
2022-10-06,"¿ Qué hacer para cobrar el dividendo de BBVA , que ha subido un 50 %? | Mercados",https://cincodias.elpais.com/cincodias/2022/10/05/mercados/1664959268_197981.html,cincodias.elpais.com,BBVA,True,True,True,False,-0.4003688581287861,2.820110657438636
2022-10-13,"La Primera de Expansión sobre los altos ejecutivos presionados para comprar acciones , Lasquetty , BCE y Santander",https://www.expansion.com/podcasts/2022/10/13/6347a12ce5fdeaec068b45d7.html,expansion.com,SAN,True,True,False,True,-0.19934102147817612,2.759802306443453
2022-10-18,Santander y Mapfre elevan un 35 % el capital de su aseguradora para crecer,https://www.expansion.com/empresas/banca/2022/10/18/634dafd7468aeb66478b4640.html,expansion.com,SAN,True,True,False,True,0.29872870445251465,2.7896186113357544
2022-10-21,Santander lanza una opa por el 4 % de su filial mexicana y la excluirá de Bolsa,https://www.expansion.com/empresas/banca/2022/10/21/63523391468aebc81a8b457e.html,expansion.com,SAN,True,True,False,True,-0.7892792765051126,2.936783782951534
2022-10-25,Cómo cobrar los dividendos de Santander e Inditex,https://www.expansion.com/mercados/2022/10/25/63571f51e5fdea45448b467b.html,expansion.com,SAN,True,True,False,True,-0.2488200031220913,2.7746460009366274
2022-10-26,Santander sufre en Bolsa con las dos sombras que empañan sus resultados,https://www.expansion.com/mercados/2022/10/26/6358fb30468aebe5258b4576.html,expansion.com,BANK_ES,True,True,False,True,-0.9576612084638327,2.98729836253915
